22.60;100906.00;8.6.2022;7:54:35;9.00;546580.13;99351.48;5.00;1.57
22.50;100907.00;8.6.2022;7:54:36;9.00;546580.19;99351.49;5.50;0.48
22.50;100907.00;8.6.2022;7:54:37;9.00;546580.19;99351.50;6.00;1.17
22.50;100905.00;8.6.2022;7:54:38;9.00;546580.19;99351.54;5.80;1.04
22.60;100920.00;8.6.2022;7:54:39;9.00;546580.19;99351.54;5.80;0.17
22.50;100908.00;8.6.2022;7:54:40;8.00;546580.19;99351.55;6.10;0.33
22.60;100907.00;8.6.2022;7:54:41;8.00;546580.19;99351.56;5.60;0.26
22.60;100906.00;8.6.2022;7:54:42;8.00;546580.19;99351.57;5.70;0.57
22.60;100909.00;8.6.2022;7:54:43;9.00;546580.19;99351.61;5.50;0.33
22.50;100917.00;8.6.2022;7:54:44;9.00;546580.19;99351.64;5.80;0.41
22.60;100920.00;8.6.2022;7:54:45;9.00;546580.19;99351.64;5.20;0.17
22.60;100921.00;8.6.2022;7:54:46;9.00;546580.19;99351.67;5.30;0.26
22.60;100914.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100912.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100913.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.60;100914.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.60;100921.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100922.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100917.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100909.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100919.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100918.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100913.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100919.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100917.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.60;100930.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100920.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100915.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100916.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100916.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100917.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100921.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100926.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100929.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100934.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100934.00;8.6.2022;7:54:47;9.00;546580.19;99351.70;5.30;0.26
22.50;100916.00;8.6.2022;7:55:11;9.00;546580.25;99351.85;6.80;0.26
22.50;100912.00;8.6.2022;7:55:11;9.00;546580.25;99351.85;6.80;0.26
22.50;100919.00;8.6.2022;7:55:11;9.00;546580.25;99351.85;6.80;0.26
22.50;100916.00;8.6.2022;7:55:11;9.00;546580.25;99351.85;6.80;0.26
22.50;100919.00;8.6.2022;7:55:11;9.00;546580.25;99351.85;6.80;0.26
22.50;100913.00;8.6.2022;7:55:11;9.00;546580.25;99351.85;6.80;0.26
22.50;100909.00;8.6.2022;7:55:11;9.00;546580.25;99351.85;6.80;0.26
22.40;100907.00;8.6.2022;7:55:19;9.00;546580.31;99351.77;6.80;0.15
22.40;100900.00;8.6.2022;7:55:20;9.00;546580.25;99351.73;6.80;0.06
22.40;100903.00;8.6.2022;7:55:21;9.00;546580.25;99351.71;6.80;0.09
22.40;100902.00;8.6.2022;7:55:22;9.00;546580.25;99351.70;6.70;0.20
22.40;100905.00;8.6.2022;7:55:23;9.00;546580.31;99351.68;6.80;0.54
22.40;100910.00;8.6.2022;7:55:24;10.00;546580.38;99351.67;7.00;0.09
22.40;100910.00;8.6.2022;7:55:25;10.00;546580.38;99351.66;7.00;0.11
22.40;100912.00;8.6.2022;7:55:26;10.00;546580.38;99351.67;7.00;0.15
22.40;100909.00;8.6.2022;7:55:27;10.00;546580.38;99351.67;7.20;0.24
22.50;100914.00;8.6.2022;7:55:28;11.00;546580.38;99351.67;7.20;0.11
22.50;100915.00;8.6.2022;7:55:29;11.00;546580.38;99351.67;7.40;0.33
22.50;100918.00;8.6.2022;7:55:30;11.00;546580.38;99351.67;7.70;0.11
22.50;100930.00;8.6.2022;7:55:31;11.00;546580.38;99351.67;7.50;0.46
22.50;100924.00;8.6.2022;7:55:32;11.00;546580.31;99351.70;7.10;1.33
22.50;100926.00;8.6.2022;7:55:33;11.00;546580.31;99351.71;7.00;0.59
22.50;100926.00;8.6.2022;7:55:34;11.00;546580.25;99351.70;7.10;0.41
22.50;100927.00;8.6.2022;7:55:35;11.00;546580.25;99351.70;7.10;0.20
22.50;100924.00;8.6.2022;7:55:36;11.00;546580.19;99351.67;7.10;0.13
22.50;100924.00;8.6.2022;7:55:37;11.00;546580.25;99351.73;7.60;0.52
22.50;100927.00;8.6.2022;7:55:38;11.00;546580.25;99351.72;7.50;0.31
22.50;100925.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100928.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100932.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100936.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100916.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100922.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100920.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100934.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.50;100926.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100925.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100922.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100924.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100927.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100922.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100925.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100927.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100932.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100921.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100922.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100921.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100921.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100921.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100921.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100922.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100925.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100928.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100925.00;8.6.2022;7:55:39;11.00;546580.25;99351.73;7.60;0.31
22.40;100924.00;8.6.2022;7:56:6;11.00;546580.13;99351.78;7.60;0.24
22.40;100916.00;8.6.2022;7:56:8;11.00;546580.13;99351.78;7.60;0.02
22.40;100914.00;8.6.2022;7:56:9;11.00;546580.13;99351.79;7.60;0.31
22.40;100919.00;8.6.2022;7:56:7;11.00;546580.13;99351.80;7.60;0.11
22.40;100918.00;8.6.2022;7:56:8;11.00;546580.06;99351.80;8.20;0.00
22.40;100920.00;8.6.2022;7:56:9;11.00;546580.06;99351.80;7.80;0.00
22.40;100915.00;8.6.2022;7:56:10;11.00;546580.06;99351.80;7.70;0.13
22.40;100916.00;8.6.2022;7:56:11;10.00;546580.00;99351.80;6.90;0.30
22.40;100920.00;8.6.2022;7:56:12;11.00;546580.00;99351.79;6.60;0.35
22.40;100919.00;8.6.2022;7:56:13;11.00;546580.00;99351.79;6.50;0.11
22.40;100915.00;8.6.2022;7:56:14;11.00;546580.00;99351.79;6.50;0.06
22.40;100922.00;8.6.2022;7:56:15;11.00;546580.00;99351.78;6.80;0.39
22.40;100917.00;8.6.2022;7:56:16;11.00;546580.00;99351.77;6.90;0.26
22.40;100919.00;8.6.2022;7:56:17;11.00;546580.00;99351.76;7.10;0.44
22.40;100923.00;8.6.2022;7:56:18;11.00;546580.00;99351.77;6.70;0.17
22.40;100918.00;8.6.2022;7:56:19;11.00;546579.94;99351.76;6.30;0.11
